Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 2000000/2000000     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [140]
-----------------------------------------------
                0.00    0.00       1/2500004     main [1]
                0.00    0.00       1/2500004     Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [32]
                0.00    0.00       1/2500004     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [41]
                0.00    0.00       1/2500004     Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [31]
                0.00    0.02 2500000/2500004     Implicit::newton() [3]
[10]    21.3    0.00    0.02 2500004         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.01    0.01 2500004/3500005     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [7]
                0.00    0.00 2500004/18000015     std::allocator<double>::~allocator() [6]
                0.00    0.00 2500004/6500006     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [80]
                0.00    0.00 2500004/2500004     __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_select_on_copy(std::allocator<double> const&) [106]
                0.00    0.00 2500004/13000011     std::vector<double, std::allocator<double> >::size() const [63]
                0.00    0.00 2500004/21000016     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [57]
                0.00    0.00 2500004/2500005     std::vector<double, std::allocator<double> >::end() const [104]
                0.00    0.00 2500004/2500005     std::vector<double, std::allocator<double> >::begin() const [105]
                0.00    0.00 2500004/2500004     double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [111]
-----------------------------------------------
                0.00    0.02 1000000/1000000     Implicit::newton() [3]
[11]    21.0    0.00    0.02 1000000         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [11]
                0.00    0.01 1000000/1000000     std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [25]
                0.00    0.00 1000000/3500005     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [7]
                0.00    0.00 1000000/3000002     std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [30]
-----------------------------------------------
                0.01    0.00 2000001/2000001     std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [13]
[12]    15.3    0.01    0.00 2000001         void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [12]
                0.00    0.00 2000001/3000002     std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [30]
                0.00    0.00 4000002/21000016     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [57]
                0.00    0.00 2000001/2000001     std::iterator_traits<double const*>::difference_type std::distance<double const*>(double const*, double const*) [133]
                0.00    0.00 2000001/7500007     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [73]
                0.00    0.00 2000001/2000001     double* std::__uninitialized_copy_a<double const*, double*, double>(double const*, double const*, double*, std::allocator<double>&) [131]
-----------------------------------------------
                0.00    0.00       1/2000001     main [1]
                0.00    0.01 1000000/2000001     Dahlquist(std::vector<double, std::allocator<double> >) [29]
                0.00    0.01 1000000/2000001     Diff_Dahlquist(std::vector<double, std::allocator<double> >) [28]
[13]    15.3    0.00    0.01 2000001         std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [13]
                0.01    0.00 2000001/2000001     void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [12]
                0.00    0.00 2000001/2000001     std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [124]
                0.00    0.00 2000001/2000001     std::initializer_list<double>::end() const [119]
                0.00    0.00 2000001/4000002     std::initializer_list<double>::begin() const [92]
-----------------------------------------------
                0.00    0.01 9500007/9500007     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [4]
[14]    13.2    0.00    0.01 9500007         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [14]
                0.01    0.01 9500007/18000015     std::allocator<double>::~allocator() [6]
-----------------------------------------------
                0.01    0.00 18000015/18000015     std::allocator<double>::~allocator() [6]
[15]    12.5    0.01    0.00 18000015         __gnu_cxx::new_allocator<double>::~new_allocator() [15]
-----------------------------------------------
                0.01    0.00 2000000/2000000     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [17]
[16]    12.5    0.01    0.00 2000000         void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [16]
                0.00    0.00 2000000/8000000     double&& std::forward<double>(std::remove_reference<double>::type&) [70]
                0.00    0.00 2000000/2000007     operator new(unsigned long, void*) [113]
-----------------------------------------------
                0.00    0.01 2000000/2000000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [19]
[17]    12.5    0.00    0.01 2000000         void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [17]
                0.01    0.00 2000000/2000000     void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [16]
                0.00    0.00 2000000/8000000     double&& std::forward<double>(std::remove_reference<double>::type&) [70]
-----------------------------------------------
                0.00    0.01 2000000/2000000     std::vector<double, std::allocator<double> >::push_back(double&&) [20]
[18]    12.5    0.00    0.01 2000000         double& std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [18]
                0.00    0.01 2000000/2000000     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [19]
                0.00    0.00 2000000/8000000     double&& std::forward<double>(std::remove_reference<double>::type&) [70]
                0.00    0.00 2000000/5000001     std::vector<double, std::allocator<double> >::end() [89]
                0.00    0.00 2000000/2000000     std::vector<double, std::allocator<double> >::back() [139]
-----------------------------------------------
                0.00    0.01 2000000/2000000     double& std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [18]
[19]    12.5    0.00    0.01 2000000         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [19]
                0.00    0.01 2000000/2000000     void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [17]
                0.00    0.00 4000000/21000016     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [57]
                0.00    0.00 4000000/12000004     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [64]
                0.00    0.00 4000000/4000002     std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [94]
                0.00    0.00 2000000/2000001     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [121]
                0.00    0.00 2000000/3000001     std::vector<double, std::allocator<double> >::begin() [102]
                0.00    0.00 2000000/2000001     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [118]
                0.00    0.00 2000000/7500007     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [73]
                0.00    0.00 2000000/8000000     double&& std::forward<double>(std::remove_reference<double>::type&) [70]
                0.00    0.00 2000000/11500008     std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [65]
-----------------------------------------------
                0.00    0.01 2000000/2000000     Implicit::newton() [3]
[20]    12.5    0.00    0.01 2000000         std::vector<double, std::allocator<double> >::push_back(double&&) [20]
                0.00    0.01 2000000/2000000     double& std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [18]
                0.00    0.00 2000000/2000000     std::remove_reference<double&>::type&& std::move<double&>(double&) [142]
-----------------------------------------------
                0.01    0.00 1000001/1000001     double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
[21]    12.5    0.01    0.00 1000001         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [21]
-----------------------------------------------
                0.00    0.00       1/1000001     double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [34]
                0.00    0.01 1000000/1000001     double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
[22]    12.5    0.00    0.01 1000001         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
                0.01    0.00 1000001/1000001     __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [21]
                0.00    0.00 1000001/17500012     double* std::__niter_base<double*>(double*) [59]
                0.00    0.00 1000001/5500006     double* std::__niter_wrap<double*>(double* const&, double*) [82]
-----------------------------------------------
                0.01    0.00 3500005/3500005     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [7]
[23]    12.5    0.01    0.00 3500005         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [23]
                0.00    0.00 3500005/7500007     std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [73]
-----------------------------------------------
                0.00    0.01 1000000/1000000     double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [26]
[24]    12.5    0.00    0.01 1000000         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
                0.00    0.01 1000000/1000001     double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
-----------------------------------------------
                0.00    0.01 1000000/1000000     std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [11]
[25]    12.5    0.00    0.01 1000000         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [25]
                0.00    0.01 1000000/1000000     double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [27]
                0.00    0.00 1000000/21000016     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [57]
-----------------------------------------------
                0.00    0.01 1000000/1000000     double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [27]
[26]    12.5    0.00    0.01 1000000         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [26]
                0.00    0.01 1000000/1000000     double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [24]
-----------------------------------------------
                0.00    0.01 1000000/1000000     std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [25]
[27]    12.5    0.00    0.01 1000000         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [27]
                0.00    0.01 1000000/1000000     double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [26]
-----------------------------------------------
                0.00    0.01 1000000/1000000     std::_Function_handler<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >), std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_invoke(std::_Any_data const&, std::vector<double, std::allocator<double> >&&) [9]
[28]     9.0    0.00    0.01 1000000         Diff_Dahlquist(std::vector<double, std::allocator<double> >) [28]
                0.00    0.01 1000000/2000001     std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [13]
                0.00    0.00 1000000/18000015     std::allocator<double>::~allocator() [6]
                0.00    0.00 1000000/5000003     std::allocator<double>::allocator() [88]
                0.00    0.00 1000000/18000001     std::vector<double, std::allocator<double> >::operator[](unsigned long) [58]
-----------------------------------------------
                0.00    0.01 1000000/1000000     std::_Function_handler<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >), std::vector<double, std::allocator<double> > const (*)(std::vector<double, std::allocator<double> >)>::_M_invoke(std::_Any_data const&, std::vector<double, std::allocator<double> >&&) [9]
[29]     9.0    0.00    0.01 1000000         Dahlquist(std::vector<double, std::allocator<double> >) [29]
                0.00    0.01 1000000/2000001     std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [13]
                0.00    0.00 1000000/18000015     std::allocator<double>::~allocator() [6]
                0.00    0.00 2000000/18000001     std::vector<double, std::allocator<double> >::operator[](unsigned long) [58]
                0.00    0.00 1000000/5000003     std::allocator<double>::allocator() [88]
-----------------------------------------------
                0.00    0.00       1/3000002     std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [33]
                0.00    0.00 1000000/3000002     std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [11]
                0.00    0.00 2000001/3000002     void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [12]
[30]     4.2    0.00    0.00 3000002         std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [30]
                0.00    0.00 3000002/18000015     std::allocator<double>::~allocator() [6]
                0.00    0.00 3000002/13000012     std::allocator<double>::allocator(std::allocator<double> const&) [62]
                0.00    0.00 3000002/7000004     std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [79]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[31]     0.0    0.00    0.00       1         Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [31]
                0.00    0.00       1/1           Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [32]
                0.00    0.00       1/2500004     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.00       1/9500007     std::vector<double, std::allocator<double> >::~vector() [5]
                0.00    0.00       2/3           std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function(std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)> const&) [168]
                0.00    0.00       2/2           bool __gnu_cxx::operator!=<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [171]
                0.00    0.00       1/5           std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::~function() [159]
                0.00    0.00       1/2000001     std::vector<double, std::allocator<double> >::vector() [126]
                0.00    0.00       1/2500005     std::vector<double, std::allocator<double> >::begin() const [105]
                0.00    0.00       1/2500005     std::vector<double, std::allocator<double> >::end() const [104]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::operator*() const [203]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::push_back(double const&) [221]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::operator++() [201]
-----------------------------------------------
                0.00    0.00       1/1           Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [31]
[32]     0.0    0.00    0.00       1         Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [32]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [33]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> > const&) [39]
                0.00    0.00       1/2500004     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.00       1/9500007     std::vector<double, std::allocator<double> >::~vector() [5]
                0.00    0.00       1/18000015     std::allocator<double>::~allocator() [6]
                0.00    0.00       1/3           std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>::function(std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)> const&) [168]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector() [219]
                0.00    0.00       1/5000003     std::allocator<double>::allocator() [88]
                0.00    0.00       1/13000011     std::vector<double, std::allocator<double> >::size() const [63]
-----------------------------------------------
                0.00    0.00       1/1           Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [32]
[33]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [33]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [35]
                0.00    0.00       1/3500005     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [7]
                0.00    0.00       1/3000002     std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [30]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [36]
[34]     0.0    0.00    0.00       1         double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [34]
                0.00    0.00       1/1000001     double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [22]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [33]
[35]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [35]
                0.00    0.00       1/1           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [37]
                0.00    0.00       1/21000016     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [57]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [37]
[36]     0.0    0.00    0.00       1         double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [36]
                0.00    0.00       1/1           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [34]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [35]
[37]     0.0    0.00    0.00       1         double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [37]
                0.00    0.00       1/1           double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [36]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> > const&) [39]
[38]     0.0    0.00    0.00       1         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [38]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [43]
                0.00    0.00       1/2           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [48]
                0.00    0.00       4/5           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [155]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [161]
                0.00    0.00       2/2           std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [185]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [204]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() [218]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::difference_type __gnu_cxx::operator-<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [202]
                0.00    0.00       1/1           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [208]
                0.00    0.00       1/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [174]
-----------------------------------------------
                0.00    0.00       1/1           Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [32]
[39]     0.0    0.00    0.00       1         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long, std::vector<double, std::allocator<double> > const&) [39]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [38]
                0.00    0.00       2/6           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [153]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [42]
[40]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [40]
                0.00    0.00       1/1           void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [41]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [182]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [40]
[41]     0.0    0.00    0.00       1         void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [41]
                0.00    0.00       1/2500004     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [10]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [222]
                0.00    0.00       1/2000007     operator new(unsigned long, void*) [113]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [43]
[42]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >* std::uninitialized_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [42]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [40]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, unsigned long, std::vector<double, std::allocator<double> > const&) [38]
[43]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > >&) [43]
